user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration_minute,avg_page_clicks,total_trips,conversion_rate,weekend_trip_proportion,cancellation_proportion,avg_booking_departure_gap_days_flights,avg_booking_departure_gap_days_hotels,total_flights_booked,round_trips_proportion,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,avg_flight_seats,avg_checked_bags,avg_distance_flown_km,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day
513714,2023-01-06,22,F,FALSE,FALSE,usa,phoenix,8,0.5,8.25,1,0.13,0,0,196.01,,1,1,248.43,0.13,0.25,1,0,1401.22,0,,,0,,
513721,2023-01-06,40,F,FALSE,FALSE,usa,nashville,9,1.33,14.44,5,0.56,0,0,5.97,7.43,4,1,363.65,0.05,0.11,1,0.75,1960.22,5,189.8,,0,1,2.8
513742,2023-01-06,31,F,FALSE,TRUE,usa,louisville,8,0.5,8.5,0,0,0,,,,0,0,,0.15,0.13,,,,0,,,0,,
513761,2023-01-06,38,F,FALSE,FALSE,usa,los angeles,8,1.88,19.75,3,0.38,0,0,8.33,8.58,3,1,525.9,0.1,0.13,1,0.33,2969.77,3,171.33,0.25,0.13,1,4.33
513776,2023-01-06,66,F,FALSE,FALSE,usa,chicago,9,0.78,10.44,2,0.22,0,0,6.73,4.97,1,1,235.62,0.15,0.11,1,0,1324.09,2,163,0.12,0.33,1,3.5
513787,2023-01-06,42,M,TRUE,FALSE,usa,memphis,8,3.7,58.6,5,0.63,0,0.2,7.89,8.55,5,0.8,699.05,0.1,0.5,2,0.5,1984.52,4,106.86,0.1,0.3,2.14,2.43
513791,2023-01-06,38,F,FALSE,FALSE,canada,toronto,8,1.5,16.25,4,0.5,0,0,7.04,7.23,4,1,418.94,0.25,0.25,1.25,0.5,2057.48,4,120.5,0.1,0.13,1.25,6.5
513796,2023-01-06,44,F,TRUE,FALSE,usa,tacoma,8,1.75,17,3,0.38,0,0,7.1,7.94,3,1,746.65,,0,1.33,0.67,3080.98,2,171.5,,0,1.5,7.5
513800,2023-01-06,52,M,TRUE,TRUE,usa,indianapolis,8,0.38,7.38,0,0,0,,,,0,0,,0.1,0.13,,,,0,,,0,,
513807,2023-01-06,44,F,TRUE,TRUE,usa,chicago,8,1.4,54.9,3,0.38,0.33,0.33,90.79,7.5,3,0.67,772.98,0.05,0.3,3.83,3.17,1423.31,3,179,0.25,0.4,1.5,1.5
513823,2023-01-06,44,F,TRUE,FALSE,usa,new york,8,0.63,9.88,0,0,0,,,,0,0,,0.05,0.13,,,,0,,0.15,0.25,,
513826,2023-01-06,42,F,FALSE,FALSE,usa,el paso,10,1.6,16,4,0.4,0.25,0,8.08,8.74,4,1,447.05,0.2,0.3,1.5,0.5,1941.59,2,120,,0,2,1
513844,2023-01-06,35,M,TRUE,FALSE,usa,oklahoma city,8,1.38,14.63,3,0.38,0,0,8.96,6.36,2,1,522.31,0.15,0.13,2,0.5,1154.78,2,381,0.15,0.13,1.5,4.5
513853,2023-01-06,48,F,FALSE,TRUE,usa,san francisco,9,2.11,20.11,3,0.33,0,0,8.35,8.55,3,1,417.01,,0,1,0,2214.27,3,199.67,0.13,0.22,1,1.67
513856,2023-01-06,36,M,FALSE,FALSE,canada,london,8,1.13,13.63,1,0.13,0,0,4.96,5.14,1,1,376.91,0.11,0.5,1,1,1937.58,1,138,,0,1,8
513860,2023-01-06,64,F,TRUE,FALSE,canada,montreal,8,1.75,17.13,3,0.38,0,0,9.5,11.34,2,1,689.59,,0,1.5,0.5,2134.63,3,184.33,,0,1.33,4
513869,2023-01-06,40,F,FALSE,TRUE,usa,newark,8,0.7,49.4,2,0.25,0,0.5,274.26,221.94,1,1,4231.56,0.13,0.5,2,1,11080.95,2,79,0.1,0.3,1,6.2
513875,2023-01-06,34,F,TRUE,TRUE,usa,orlando,8,1.2,53.5,4,0.5,0,0.25,98.95,6.76,3,1,672.19,0.2,0.3,1.5,0.5,1836.34,4,184.33,,0.2,2,3.67
513917,2023-01-06,55,F,TRUE,TRUE,usa,philadelphia,8,1.38,14.63,3,0.38,0,0,8.61,8.87,3,1,592.37,0.15,0.25,1,0.67,3289.39,3,168,0.05,0.13,1,4
513926,2023-01-06,37,M,FALSE,FALSE,usa,new york,8,2.38,24.38,4,0.5,0.5,0,8.66,9.53,4,1,428.06,0.15,0.13,1.5,0.5,2063.13,3,221,0.1,0.13,1.67,1.67
513933,2023-01-06,38,M,FALSE,FALSE,canada,toronto,8,2.63,23.75,3,0.38,0,0,8.71,8.91,3,0.67,289.45,,0,1,0.67,2141.71,3,132,,0,1,2.33
513953,2023-01-06,39,F,TRUE,FALSE,usa,tacoma,9,0.44,7.22,2,0.22,0,0,8.69,13.38,1,1,261.42,0.2,0.11,1,0,1507.74,2,129,,0,1.5,2
513956,2023-01-06,27,F,FALSE,FALSE,canada,vancouver,8,1.38,16,4,0.5,0,0,8.95,8.61,4,1,542.84,0.18,0.38,1,0.5,2901.17,2,86,0.05,0.13,1,1
513964,2023-01-06,48,F,FALSE,FALSE,usa,colorado springs,8,1.13,13.75,5,0.63,0.2,0,8.4,8.72,5,1,331.35,0.2,0.13,1,0.4,1871.23,3,305.67,0.15,0.13,1,1.33
513967,2023-01-06,37,F,FALSE,FALSE,usa,phoenix,9,1.56,16.22,6,0.67,0,0,47.27,47.56,6,1,673,0.08,0.22,1,0.67,3953.5,6,209.33,0.1,0.11,1,4.5
513995,2023-01-06,37,F,TRUE,TRUE,usa,dallas,8,1.13,13.63,4,0.5,0,0,6.57,7.82,2,1,43.79,0.15,0.25,1,0.5,221.53,4,283.5,0.05,0.13,1,4.75
514002,2023-01-06,38,F,FALSE,FALSE,usa,los angeles,8,3.63,33.13,5,0.63,0,0,7.07,7.28,5,1,468.16,,0,1,0.4,2420.21,5,169,,0,1,2.6
514003,2023-01-06,36,F,TRUE,FALSE,usa,chicago,8,2.13,20.25,3,0.38,0,0,8.98,9.13,3,1,254.74,0.13,0.38,1,1.33,1396.01,3,356.67,,0,1,2.33
514021,2023-01-06,76,F,FALSE,FALSE,usa,nashville,8,0.5,8.13,2,0.25,0,0,,10.72,0,0,,,0,,,,2,229.5,0.13,0.25,1.5,18.5
514023,2023-01-06,43,M,FALSE,TRUE,usa,los angeles,8,1.25,14.25,3,0.38,0,0,9.46,7.33,2,1,398.69,0.1,0.25,1,0,2189.74,3,153.33,0.05,0.13,1,3
514053,2023-01-06,42,F,TRUE,TRUE,canada,victoria,8,0.5,7.75,2,0.25,0,0,6.48,8.16,1,1,339.66,0.13,0.25,1,0,1688.18,2,168,0.1,0.25,1,8.5
514071,2023-01-06,38,F,FALSE,FALSE,usa,new york,8,1.5,16,3,0.38,0.33,0,10.42,10.62,3,0.67,407.11,0.05,0.25,1,0.67,2201.67,3,312,,0,1,0.67
514076,2023-01-06,57,F,TRUE,TRUE,usa,new york,9,0.78,9.44,2,0.22,0,0,7.39,5.66,1,1,98.83,0.05,0.11,1,1,543.7,2,95,0.1,0.11,2,10.5
514113,2023-01-06,17,F,FALSE,TRUE,usa,jacksonville,8,0.88,11,2,0.25,0,0,5.49,9.72,1,1,309.1,0.1,0.13,1,0,1719.5,2,106.5,,0,1,3
514132,2023-01-06,37,F,FALSE,TRUE,usa,san antonio,8,1.5,16.13,5,0.63,0,0,7.52,7.68,5,1,383.22,0.1,0.13,1.2,0.4,1767.8,4,129.5,,0,1,2.75
514133,2023-01-06,41,F,TRUE,FALSE,usa,portland,8,1.38,14.38,3,0.38,0,0,7.6,11.92,2,1,240.95,0.08,0.25,1,0.5,1488.48,2,160,,0,1.5,1.5
514164,2023-01-06,46,F,TRUE,FALSE,usa,bakersfield,10,1.5,13.9,4,0.4,0,0,5.87,6.77,3,1,618.89,,0,1,0.33,3307.89,4,189.25,0.08,0.2,1,3
514167,2023-01-06,51,F,FALSE,FALSE,usa,phoenix,8,4.3,77.5,3,0.38,0,0.33,6.93,7.09,3,1,269.17,,0.2,1,0.17,1430.47,3,94.33,,0.2,1,1.5
514206,2023-01-06,35,F,TRUE,FALSE,usa,austin,8,1.38,14.5,3,0.38,0,0,7.34,7.24,3,1,343.24,0.1,0.25,1.67,1.67,1705.43,2,350.5,0.05,0.13,1,3
514208,2023-01-06,37,F,FALSE,TRUE,usa,portland,8,0.75,9.88,1,0.13,0,0,9.84,9.97,1,1,186.61,0.1,0.13,1,0,1039.86,1,101,0.15,0.25,1,3
514210,2023-01-06,42,F,FALSE,FALSE,canada,toronto,9,1.78,18.22,3,0.33,0.67,0,5.75,5.91,3,1,248.02,0.05,0.11,1,0.33,1415.94,3,131.33,0.15,0.11,1,2
514215,2023-01-06,53,F,FALSE,FALSE,usa,minneapolis,8,1.88,20.25,3,0.38,0,0,6.82,7.01,3,1,317.15,0.1,0.13,1,0,1943.54,3,198,0.12,0.38,1,4
514235,2023-01-06,29,F,FALSE,TRUE,usa,oakland,8,0.5,8.75,1,0.13,0,0,12.66,12.8,1,1,226.18,0.25,0.13,1,0,1200.74,1,119,0.05,0.13,1,3
514261,2023-01-06,31,F,FALSE,FALSE,canada,toronto,8,1.25,14.13,3,0.38,0,0,6.22,6.38,3,1,254.19,0.1,0.13,1.33,0.67,1420.89,3,141.33,0.13,0.38,1.33,0.67
514275,2023-01-06,30,F,FALSE,FALSE,canada,montreal,8,1.75,16.63,3,0.38,0,0,5.52,5.01,2,0.5,522.77,0.05,0.13,1.5,0.5,1725.96,3,183.33,0.1,0.13,1.33,4.67
514289,2023-01-06,51,F,TRUE,TRUE,canada,montreal,9,1.22,14.33,0,0,0,,,,0,0,,0.13,0.22,,,,0,,0.1,0.33,,
514300,2023-01-06,39,M,FALSE,FALSE,usa,oklahoma city,8,8,109.6,3,0.38,0,0.33,5.33,7.63,3,1,280.73,0.15,0.3,1.67,0.33,1201.79,2,100,0.1,0.3,1,1
514315,2023-01-06,22,F,FALSE,FALSE,canada,winnipeg,8,2.75,25.5,1,0.13,0,0,8.63,8.83,1,1,411.04,0.25,0.13,1,1,2287.4,1,314,0.15,0.13,1,2
514318,2023-01-06,52,F,TRUE,TRUE,usa,seattle,8,1.63,17.38,4,0.5,0,0,7.26,8.12,2,1,522.38,0.23,0.25,1,1,2792.5,4,229,0.05,0.13,1,3
514324,2023-01-06,53,F,TRUE,FALSE,usa,los angeles,9,1.44,15.22,3,0.33,0,0,7.35,7.56,3,0.33,207.66,0.23,0.22,1,0.67,2333.58,3,161.67,,0,1,2
514337,2023-01-06,46,F,FALSE,FALSE,usa,chicago,9,1.11,13.89,4,0.44,0.25,0,6.64,6.7,2,1,355.01,0.08,0.33,1,1,1746.25,4,215.75,0.12,0.33,1.25,6.25
514342,2023-01-06,41,F,FALSE,FALSE,usa,baltimore,8,1.38,15.13,4,0.5,0,0,8.78,10.34,4,1,390.38,0.1,0.13,1.5,1,1864.26,2,351,0.13,0.25,2,4
514344,2023-01-06,65,F,FALSE,FALSE,usa,jacksonville,9,2,19.78,6,0.67,0.17,0,7.89,8.32,6,1,304.84,0.13,0.33,1,0.67,1672.73,5,230.8,0.1,0.11,1,2
514370,2023-01-06,42,F,FALSE,FALSE,usa,new york,8,1.63,15.5,3,0.38,0,0,6.6,6.83,3,1,713.01,0.25,0.25,1.33,0,2610.37,3,611.33,,0,1.33,4
514384,2023-01-06,43,F,FALSE,FALSE,canada,toronto,8,1.5,16.5,1,0.13,1,0,8.64,8.91,1,1,1180.5,0.13,0.38,2,1,3395.14,1,101,0.07,0.38,2,1
514395,2023-01-06,38,F,FALSE,FALSE,usa,los angeles,8,1.63,16.25,3,0.38,0,0,6.69,6.87,3,1,315.42,0.2,0.25,1,0.33,1743.14,3,103.33,0.15,0.25,1,8
514457,2023-01-06,41,F,FALSE,FALSE,usa,modesto,10,1.5,15.1,4,0.4,0,0,7.85,8.1,4,1,554.87,0.12,0.3,1,0.5,3141.07,4,212.5,,0,1,4.5
514460,2023-01-06,37,F,TRUE,FALSE,usa,san jose,8,0.75,11.25,4,0.5,0,0,6.32,9.04,3,1,293.65,0.15,0.25,1,0.67,1661.6,3,189,0.08,0.25,1,6.33
514461,2023-01-06,35,F,TRUE,TRUE,usa,philadelphia,8,0.63,9.63,3,0.38,0,0,9.4,7.1,1,1,90.64,0.18,0.25,1,1,560.76,3,193.67,0.1,0.13,1,10.67
514501,2023-01-06,49,F,TRUE,TRUE,usa,kansas city,8,0.88,10.63,1,0.13,0,0,,8.66,0,0,,,0,,,,1,74,0.05,0.13,1,10
514503,2023-01-06,21,F,FALSE,FALSE,usa,lubbock,8,1,11.75,2,0.25,0,0,,8.35,0,0,,0.13,0.5,,,,2,244.5,,0,2,11
514515,2023-01-06,38,F,FALSE,FALSE,canada,vancouver,8,1.38,15.38,3,0.38,0,0,6.62,6.13,3,1,751.65,0.35,0.13,1.67,1,2631.97,2,311.5,0.1,0.13,2,0.5
514526,2023-01-06,49,F,TRUE,TRUE,usa,jacksonville,8,3.5,31.75,5,0.63,0,0,7.76,7.93,5,1,327.48,0.2,0.38,1.2,0.4,1736.16,5,259,0.1,0.13,1.2,1
514551,2023-01-06,22,F,FALSE,FALSE,usa,new york,10,1.4,13.6,1,0.1,0,0,,22.91,0,0,,0.1,0.2,,,,1,349,0.18,0.2,1,13
514586,2023-01-06,43,F,FALSE,FALSE,usa,chicago,9,1.89,19.89,3,0.33,0,0,6.45,6.6,3,1,216.5,,0,1,0.67,1177.51,3,116,0.13,0.22,1,3.67
514589,2023-01-06,47,F,TRUE,FALSE,usa,los angeles,8,1.25,14.13,1,0.13,0,0,6.7,6.9,1,1,374.73,0.1,0.13,1,1,2208.15,1,290,0.15,0.38,1,2
514617,2023-01-06,39,F,FALSE,TRUE,usa,san diego,8,1.75,18.88,4,0.5,0,0,8.34,8.73,3,0.67,451.64,0.15,0.13,1.33,0.33,2122.57,3,264.33,0.1,0.13,1.33,2.33
514623,2023-01-06,37,F,TRUE,TRUE,usa,sacramento,8,1.25,13.88,1,0.13,0,0,8.04,8.2,1,1,321.28,0.1,0.13,1,1,1566.43,1,134,0.1,0.13,1,4
514627,2023-01-06,45,F,FALSE,FALSE,canada,hamilton,8,3.3,69.7,4,0.5,0,0.25,5.98,5.65,4,0.5,212.72,0.15,0.6,1.71,0.29,1051.01,3,221.83,0.1,0.3,1.83,0.67
514638,2023-01-06,39,F,TRUE,TRUE,usa,montgomery,8,1.38,15.75,4,0.5,0,0,9.14,8.75,3,1,910.56,0.15,0.25,2,1,2632.95,4,61.75,,0,2,6
514639,2023-01-06,68,F,TRUE,FALSE,usa,houston,8,0.5,8.25,0,0,0,,,,0,0,,,0,,,,0,,,0,,
514642,2023-01-06,67,F,TRUE,FALSE,usa,los angeles,8,1.13,12.38,0,0,0,,,,0,0,,0.1,0.25,,,,0,,,0,,
514660,2023-01-06,40,F,TRUE,TRUE,usa,phoenix,8,1.25,14.38,4,0.5,0,0,8.09,8.44,4,1,678.65,,0,1.25,0.5,2923.16,3,153.33,,0,1.33,0.67
514675,2023-01-06,50,F,TRUE,FALSE,usa,chicago,9,1.11,12.89,3,0.33,0,0,6.69,6.87,3,1,390.43,,0,1.33,0.67,1695.21,3,168.67,0.05,0.11,1.33,2
514682,2023-01-06,43,F,FALSE,FALSE,usa,chicago,9,1.56,16.44,4,0.44,0,0,9.55,8.73,3,0.67,286.94,0.18,0.22,1,0.67,1739.01,4,124.5,0.05,0.11,1,3
514684,2023-01-06,24,F,FALSE,FALSE,usa,minneapolis,8,1.38,14.25,0,0,0,,,,0,0,,0.15,0.25,,,,0,,0.1,0.5,,
514689,2023-01-06,43,M,TRUE,TRUE,usa,akron,8,1.25,14.75,2,0.25,0,0,8.27,8.39,2,1,116.73,0.2,0.13,1,0.5,649.05,2,75,0.1,0.25,1,1
514737,2023-01-07,55,F,TRUE,TRUE,usa,washington,8,2.13,21.25,4,0.5,0,0,9.45,9.58,4,0.75,129.24,0.13,0.38,1,0.75,841.32,4,104.25,,0,1,4.25
514785,2023-01-07,45,F,TRUE,FALSE,usa,fort worth,8,1.88,19.5,3,0.38,0,0,7.43,7.62,3,0.67,260.31,0.15,0.13,1,0.33,1967.23,3,149.33,,0,1,1.33
514810,2023-01-07,32,M,FALSE,TRUE,usa,nashville,8,3,28.63,3,0.38,0,0,8.35,6.96,1,1,66.68,0.15,0.63,1,0,401.39,3,151.33,0.15,0.13,1.33,7
514830,2023-01-07,53,F,FALSE,FALSE,usa,los angeles,9,1,11.78,2,0.22,0,0,9.2,7.77,2,1,389.06,0.05,0.11,1,1,2189.74,1,307,,0,1,3
514867,2023-01-07,44,F,TRUE,TRUE,usa,denver,8,1.5,15.75,3,0.38,0,0,7.43,7.6,3,1,572.44,0.05,0.13,1.67,0.33,1702.51,3,137.33,0.05,0.13,1.67,4.33
514876,2023-01-07,17,F,FALSE,FALSE,usa,milwaukee,8,1.38,15.25,1,0.13,0,0,,12.71,0,0,,0.05,0.25,,,,1,304,0.1,0.25,1,8
514892,2023-01-07,38,F,FALSE,FALSE,usa,phoenix,9,1.33,15.78,5,0.56,0,0,9.7,9.88,5,0.8,345.66,0.1,0.11,1.2,0.8,1799.17,5,161.4,0.1,0.11,1.2,4
514893,2023-01-07,68,F,TRUE,FALSE,usa,rochester,8,0.88,11.13,1,0.13,0,0,,14.01,0,0,,0.1,0.13,,,,1,330,0.1,0.25,1,10
514899,2023-01-07,37,F,FALSE,TRUE,usa,boston,9,1.89,20.22,6,0.67,0,0,6.56,6.46,6,1,319.07,0.08,0.33,1.5,0.83,1641.9,5,182.4,0.13,0.33,1.6,2
514925,2023-01-07,16,F,FALSE,FALSE,canada,ottawa,8,1.5,52.1,2,0.25,0,0.5,212.54,171.71,1,1,426.81,0.08,0.4,1,1,2263.65,2,158.4,0.15,0.3,1,10.2
514926,2023-01-07,28,F,FALSE,FALSE,canada,halifax,8,1,11.63,3,0.38,0,0,7.95,7,2,1,452.68,0.25,0.13,1,0,2286.08,3,169.67,,0,1,3.33
514931,2023-01-07,17,F,FALSE,FALSE,usa,baton rouge,9,0.89,11.11,0,0,0,,,,0,0,,0.15,0.22,,,,0,,,0,,
514944,2023-01-07,48,M,TRUE,TRUE,usa,los angeles,9,1.44,15,1,0.11,0,0,7.14,7.4,1,1,610.81,0.33,0.22,1,1,3292.06,1,85,,0,1,4
514951,2023-01-07,37,F,FALSE,TRUE,usa,austin,8,1.25,14.88,2,0.25,0,0,101.43,7,2,1,2028.76,0.25,0.13,1.5,1,6096.01,1,105,,0,1,4
514953,2023-01-07,46,F,TRUE,FALSE,usa,sacramento,9,6.27,28.36,3,0.33,0,0.33,4.18,3.69,1,1,519.03,,0.18,1,2,2573.13,3,152.67,0.1,0.27,1.33,6
514980,2023-01-07,38,M,FALSE,FALSE,usa,indianapolis,8,2.25,21.13,7,0.88,0,0,9.81,9.98,7,1,371.87,0.15,0.13,1.43,0.57,1719.29,7,166.29,0.15,0.5,1.43,4.29
514981,2023-01-07,47,F,TRUE,FALSE,usa,long beach,8,1,12,3,0.38,0,0,10.35,10.46,3,1,105.76,0.2,0.13,1.33,0.33,422.11,3,165.67,,0,1.33,3.67
515004,2023-01-07,50,F,TRUE,TRUE,usa,sacramento,8,1.75,19.13,2,0.25,0,0,9.69,6.93,1,1,734.59,0.2,0.13,1,1,3875.95,2,160.5,0.15,0.13,1,4.5
515013,2023-01-07,48,F,FALSE,FALSE,usa,milwaukee,8,1,12.25,2,0.25,0.5,0,5.81,6.7,2,1,402.98,0.05,0.13,1.5,0.5,1564.47,1,176,0.05,0.13,2,0
515020,2023-01-07,20,F,FALSE,FALSE,usa,san francisco,8,2.13,21.75,3,0.38,0,0,9.22,11.88,2,1,354.6,0.15,0.13,1,1,1909.38,3,122.67,,0,1,5
515030,2023-01-07,33,M,FALSE,FALSE,usa,fort worth,8,0.88,12.13,1,0.13,0,0,3.02,3.11,1,1,8.17,,0,1,0,47.91,1,114,0.15,0.13,1,13
515051,2023-01-07,45,F,TRUE,FALSE,canada,calgary,9,2.44,24.67,5,0.56,0,0,6.98,7.21,5,1,504.98,0.05,0.11,1,1.2,2795.35,5,144.2,0.1,0.11,1,5.4
515058,2023-01-07,49,F,FALSE,FALSE,canada,saskatoon,8,2,19.75,5,0.63,0,0,6.63,6.44,4,1,354.42,0.2,0.13,1,0.25,1990.12,5,232.4,,0,1.2,2
515060,2023-01-07,48,F,FALSE,FALSE,usa,chicago,9,1.11,12.89,2,0.22,0,0,8.77,8.88,2,1,104.63,0.15,0.22,1,1,600.96,2,182.5,,0,1,3
515085,2023-01-07,60,F,TRUE,TRUE,usa,new york,9,2.36,26.27,2,0.22,0,0.5,168.33,136.71,1,1,942.71,0.18,0.36,6,5,889.51,2,136.2,,0.18,2.6,13
515103,2023-01-07,51,F,TRUE,TRUE,usa,chicago,8,1.63,17.38,3,0.38,0,0,7.88,8.03,3,1,217.15,,0,1,1,1210.39,3,201.33,0.17,0.38,1,2.33
515124,2023-01-07,50,F,FALSE,FALSE,usa,reno,8,4.9,74.2,4,0.5,0.25,0.25,7.06,7.27,4,1,485.84,,0.2,1.14,0.29,2285.36,4,134.43,0.1,0.3,1.14,0.57
515131,2023-01-07,46,F,TRUE,FALSE,usa,san antonio,9,3,27.56,5,0.56,0,0,7.23,7.44,5,0.8,436.45,0.05,0.11,1.2,0.6,2361.72,5,172.6,0.05,0.11,1.2,3.4
515139,2023-01-07,35,F,FALSE,FALSE,usa,new york,10,4.58,39.92,3,0.3,0,0.33,5.55,5.69,3,1,217.46,0.08,0.33,1,0,1079.34,3,143.67,0.2,0.25,1,2
515161,2023-01-07,47,F,TRUE,TRUE,usa,santa ana,8,1.88,20.13,3,0.38,0,0,7.25,11.47,2,1,271.78,0.25,0.13,1,1,1392.05,3,107,0.15,0.13,1.33,4.67
515168,2023-01-07,46,F,FALSE,TRUE,canada,london,9,0.67,9.44,2,0.22,0,0,,10.55,0,0,,0.1,0.11,,,,2,272.5,0.1,0.11,1.5,3.5
515182,2023-01-07,38,F,FALSE,FALSE,usa,dallas,8,2.5,23.75,6,0.75,0.33,0,7.08,7.25,6,0.83,352.2,,0,1.17,0.83,1659.34,6,178.5,,0,1.17,1.83
515198,2023-01-07,38,F,FALSE,FALSE,canada,toronto,8,2.38,23.5,1,0.13,0,0,,6.79,0,0,,,0,,,,1,86,0.22,0.38,2,20
515200,2023-01-07,34,F,TRUE,FALSE,usa,mobile,8,1.75,18.38,2,0.25,0,0,6.47,6.66,2,1,812.43,0.1,0.25,2,0.5,2014.99,2,108.5,0.2,0.38,2,3.5
515202,2023-01-07,75,F,TRUE,FALSE,usa,chicago,9,1,11.44,1,0.11,0,0,,9.61,0,0,,0.15,0.11,,,,1,337,0.05,0.11,3,3
515205,2023-01-07,70,F,TRUE,FALSE,usa,spokane,8,1.9,58.3,1,0.13,0,1,161.16,161.93,1,1,3380.03,,0.2,2,2,13415.82,1,153,0.15,0.3,1,5
515229,2023-01-07,52,F,TRUE,TRUE,usa,los angeles,9,4.22,28.33,5,0.56,0,0.2,9.06,9.03,4,0.75,868.73,0.08,0.33,1.67,0.33,3119.77,5,170.83,0.13,0.44,1.33,5.17
515240,2023-01-07,43,F,TRUE,TRUE,usa,indianapolis,8,1,12,1,0.13,0,0,,26.48,0,0,,0.2,0.13,,,,1,241,0.05,0.13,2,5
515243,2023-01-07,41,F,TRUE,FALSE,usa,honolulu,8,1.5,17.13,4,0.5,0,0,8.65,9,4,1,1342.96,,0,1.25,0.25,5762.51,2,161,0.1,0.25,1,1.5
515258,2023-01-07,26,M,FALSE,FALSE,usa,des moines,8,1.5,15.63,3,0.38,0,0,8.41,8.57,3,1,330.31,0.15,0.13,1.33,0.33,1477.03,3,150.67,0.08,0.25,1.33,0.67
515271,2023-01-07,56,F,FALSE,TRUE,canada,montreal,8,1.63,16.75,3,0.38,0.33,0,7.77,7.97,3,1,460.2,0.18,0.25,1,0,2289.43,3,119,,0,1,0.67
515274,2023-01-07,35,M,FALSE,FALSE,canada,toronto,8,1.25,14.75,6,0.75,0,0,8.06,11.42,4,1,298.6,0.08,0.25,1,0.25,1670,6,244.17,,0,1,2.83
515306,2023-01-07,48,F,TRUE,FALSE,usa,modesto,9,1.56,16.11,4,0.44,0,0,7.9,6.93,3,0.67,420.07,0.1,0.11,1,0.67,2864.69,4,158.75,,0,1,8
515330,2023-01-07,48,F,FALSE,FALSE,usa,houston,8,1.13,12.88,3,0.38,0,0,6.46,6.66,3,1,590.12,,0,1.33,0.33,2261.9,3,200,,0,1.33,1.33
515344,2023-01-07,47,M,FALSE,FALSE,usa,new york,8,2.25,22.5,5,0.63,0.4,0,7.55,7.39,3,1,442.95,0.35,0.13,1,0.67,2456.03,5,219,0.05,0.13,1.2,4.2
515398,2023-01-07,40,F,TRUE,TRUE,usa,new york,9,1.44,15.22,4,0.44,0.25,0,5.64,6.2,4,1,682.78,0.1,0.22,1.5,1.5,2273.35,3,111,0.07,0.33,1.33,1
515409,2023-01-07,44,F,TRUE,TRUE,usa,new york,8,2.13,20.88,3,0.38,0,0,4.99,5.17,3,1,577.34,0.1,0.13,1.67,1,1779.93,3,140,,0,1.67,1.67
515421,2023-01-07,48,F,FALSE,FALSE,canada,toronto,8,1.88,20.13,4,0.5,0,0,6.95,7.13,4,1,468.18,0.05,0.13,1.25,0.5,1778.14,4,115.5,,0,1.25,2.25
515423,2023-01-07,55,F,TRUE,FALSE,canada,victoria,8,1,10.88,2,0.25,0,0,6.31,6.83,2,1,478.11,,0,1,0.5,2708.03,1,60,,0,1,6
515436,2023-01-07,22,F,FALSE,FALSE,usa,grand rapids,8,2.25,22.5,1,0.13,0,0,,3.05,0,0,,0.1,0.13,,,,1,217,,0,1,4
515478,2023-01-07,30,F,TRUE,TRUE,usa,winston-salem,8,0.88,11.13,2,0.25,0,0,8.08,8.2,2,1,195.56,0.08,0.25,1.5,0,675.77,2,89.5,,0,1.5,2
515490,2023-01-07,55,F,TRUE,TRUE,usa,oklahoma city,9,2,20,4,0.44,0.25,0,8.05,8.21,4,0.75,370.19,,0,1.25,0.25,1622.22,4,192.5,,0,1.25,2.75
515502,2023-01-07,32,F,FALSE,TRUE,usa,phoenix,9,0.22,6.78,1,0.11,0,0,,6.88,0,0,,0.1,0.22,,,,1,228,0.17,0.33,2,4
515514,2023-01-07,19,F,TRUE,FALSE,usa,newport news,8,1.25,14.38,0,0,0,,,,0,0,,,0,,,,0,,0.12,0.38,,
515516,2023-01-07,33,M,TRUE,FALSE,usa,houston,8,1.38,15.88,0,0,0,,,,0,0,,0.1,0.13,,,,0,,0.2,0.13,,
515523,2023-01-07,22,M,FALSE,FALSE,usa,las vegas,8,1.13,13,3,0.38,0,0,7.73,8.52,1,1,518.65,0.05,0.13,1,0,2778.81,3,269.67,0.08,0.25,1.33,5.33
515529,2023-01-07,43,F,TRUE,TRUE,usa,richmond,8,1,11.63,2,0.25,0,0,4.64,5.51,2,1,395.76,0.28,0.25,1,1,2252.24,1,119,,0,1,1
515530,2023-01-07,18,F,FALSE,TRUE,canada,calgary,8,1.88,19.5,0,0,0,,,,0,0,,0.2,0.13,,,,0,,0.15,0.13,,
515565,2023-01-07,43,F,FALSE,TRUE,usa,los angeles,8,2.25,22.63,4,0.5,0,0,7.96,8.22,4,1,785.22,,0,1.25,0.75,3332.83,4,138,,0,1.25,3.5
515578,2023-01-07,36,M,FALSE,FALSE,usa,san francisco,8,2.5,23.13,6,0.75,0.17,0,7.17,9.29,5,0.8,489.26,0.4,0.13,1,0.6,2997.22,6,171.83,0.1,0.25,1,2.5
515580,2023-01-07,44,F,FALSE,FALSE,usa,indianapolis,8,2.38,23.5,4,0.5,0.25,0,8.3,7.64,3,1,390.64,0.1,0.25,1,0.67,2139.34,4,126.25,0.08,0.25,1.25,5.25
